award_piid,pe_bli,adjudicated_confidence,award_verdict,pair_reason,basis,evidence,note,refuter_lenses_passed
HR001119C0062,0602026E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (converged RF). CONCERTO/'converged' absent from all 24 PE narratives; RF/sensor project titles are generic.,
HR001119C0062,0602715E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (converged RF). CONCERTO/'converged' absent from all 24 PE narratives; RF/sensor project titles are generic.,
HR001119C0062,0602023E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (converged RF). CONCERTO/'converged' absent from all 24 PE narratives; RF/sensor project titles are generic.,
HR001119C0062,0601117E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (converged RF). CONCERTO/'converged' absent from all 24 PE narratives; RF/sensor project titles are generic.,
HR001119C0062,0603766E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (converged RF). CONCERTO/'converged' absent from all 24 PE narratives; RF/sensor project titles are generic.,
HR001119C0062,0602702E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (converged RF). CONCERTO/'converged' absent from all 24 PE narratives; RF/sensor project titles are generic.,
HR001119C0062,0605898E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (converged RF). CONCERTO/'converged' absent from all 24 PE narratives; RF/sensor project titles are generic.,
HR001119C0062,0602025E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (converged RF). CONCERTO/'converged' absent from all 24 PE narratives; RF/sensor project titles are generic.,
HR001119C0062,0601101E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (converged RF). CONCERTO/'converged' absent from all 24 PE narratives; RF/sensor project titles are generic.,
HR001119C0062,0603467E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (converged RF). CONCERTO/'converged' absent from all 24 PE narratives; RF/sensor project titles are generic.,
HR001119C0062,0603287E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (converged RF). CONCERTO/'converged' absent from all 24 PE narratives; RF/sensor project titles are generic.,
HR001119C0063,0601101E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0603469E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0605502E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0602025E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0602024E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0602023E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0602303E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0602715E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0602115E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0601122E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0603767E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0603739E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0605001E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0602026E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0601117E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0603468E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0602702E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0605898E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0603287E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0603766E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0603760E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0603286E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0603467E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0063,0602716E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO Phase 2/3. Absent from corpus; no specific project-title match.,
HR001119C0064,0602303E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0602716E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0603760E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0601122E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0602024E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0603286E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0603767E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0602115E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0602023E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0602026E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0605898E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0603287E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0601101E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0603468E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0603739E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0601117E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0603766E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0603467E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0605502E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0602715E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0605001E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0602702E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0603469E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0064,0602025E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA CONCERTO (balanced RF resource allocator). Absent from corpus; no specific project-title match.,
HR001119C0066,0602715E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0602023E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0605502E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0602025E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0603469E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0603468E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0603287E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0605001E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0603467E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0602303E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0602024E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0602702E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0603766E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0601101E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0602026E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0603760E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0601122E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
HR001119C0066,0602115E,medium,darpa_unpinned,unpinned-pool,,,Names DARPA ICONS (compact neutron sources). ICONS/'neutron' absent from all 24 PE narratives; no matching project title.,
